TC,T1,T2,FL,GMM
sub-A351/ses-BRATS/anat/sub-A351_ses-BRATS_ce_T1w.nii.gz,sub-A351/ses-BRATS/anat/sub-A351_ses-BRATS_T1w.nii.gz,sub-A351/ses-BRATS/anat/sub-A351_ses-BRATS_T2w.nii.gz,sub-A351/ses-BRATS/anat/sub-A351_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A351/anat/healthygmm.nii.gz
sub-A352/ses-BRATS/anat/sub-A352_ses-BRATS_ce_T1w.nii.gz,sub-A352/ses-BRATS/anat/sub-A352_ses-BRATS_T1w.nii.gz,sub-A352/ses-BRATS/anat/sub-A352_ses-BRATS_T2w.nii.gz,sub-A352/ses-BRATS/anat/sub-A352_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A352/anat/healthygmm.nii.gz
sub-A353/ses-BRATS/anat/sub-A353_ses-BRATS_ce_T1w.nii.gz,sub-A353/ses-BRATS/anat/sub-A353_ses-BRATS_T1w.nii.gz,sub-A353/ses-BRATS/anat/sub-A353_ses-BRATS_T2w.nii.gz,sub-A353/ses-BRATS/anat/sub-A353_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A353/anat/healthygmm.nii.gz
sub-A354/ses-BRATS/anat/sub-A354_ses-BRATS_ce_T1w.nii.gz,sub-A354/ses-BRATS/anat/sub-A354_ses-BRATS_T1w.nii.gz,sub-A354/ses-BRATS/anat/sub-A354_ses-BRATS_T2w.nii.gz,sub-A354/ses-BRATS/anat/sub-A354_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A354/anat/healthygmm.nii.gz
sub-A355/ses-BRATS/anat/sub-A355_ses-BRATS_ce_T1w.nii.gz,sub-A355/ses-BRATS/anat/sub-A355_ses-BRATS_T1w.nii.gz,sub-A355/ses-BRATS/anat/sub-A355_ses-BRATS_T2w.nii.gz,sub-A355/ses-BRATS/anat/sub-A355_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A355/anat/healthygmm.nii.gz
sub-A356/ses-BRATS/anat/sub-A356_ses-BRATS_ce_T1w.nii.gz,sub-A356/ses-BRATS/anat/sub-A356_ses-BRATS_T1w.nii.gz,sub-A356/ses-BRATS/anat/sub-A356_ses-BRATS_T2w.nii.gz,sub-A356/ses-BRATS/anat/sub-A356_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A356/anat/healthygmm.nii.gz
sub-A357/ses-BRATS/anat/sub-A357_ses-BRATS_ce_T1w.nii.gz,sub-A357/ses-BRATS/anat/sub-A357_ses-BRATS_T1w.nii.gz,sub-A357/ses-BRATS/anat/sub-A357_ses-BRATS_T2w.nii.gz,sub-A357/ses-BRATS/anat/sub-A357_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A357/anat/healthygmm.nii.gz
sub-A358/ses-BRATS/anat/sub-A358_ses-BRATS_ce_T1w.nii.gz,sub-A358/ses-BRATS/anat/sub-A358_ses-BRATS_T1w.nii.gz,sub-A358/ses-BRATS/anat/sub-A358_ses-BRATS_T2w.nii.gz,sub-A358/ses-BRATS/anat/sub-A358_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A358/anat/healthygmm.nii.gz
sub-A359/ses-BRATS/anat/sub-A359_ses-BRATS_ce_T1w.nii.gz,sub-A359/ses-BRATS/anat/sub-A359_ses-BRATS_T1w.nii.gz,sub-A359/ses-BRATS/anat/sub-A359_ses-BRATS_T2w.nii.gz,sub-A359/ses-BRATS/anat/sub-A359_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A359/anat/healthygmm.nii.gz
sub-A360/ses-BRATS/anat/sub-A360_ses-BRATS_ce_T1w.nii.gz,sub-A360/ses-BRATS/anat/sub-A360_ses-BRATS_T1w.nii.gz,sub-A360/ses-BRATS/anat/sub-A360_ses-BRATS_T2w.nii.gz,sub-A360/ses-BRATS/anat/sub-A360_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A360/anat/healthygmm.nii.gz
sub-A361/ses-BRATS/anat/sub-A361_ses-BRATS_ce_T1w.nii.gz,sub-A361/ses-BRATS/anat/sub-A361_ses-BRATS_T1w.nii.gz,sub-A361/ses-BRATS/anat/sub-A361_ses-BRATS_T2w.nii.gz,sub-A361/ses-BRATS/anat/sub-A361_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A361/anat/healthygmm.nii.gz
sub-A362/ses-BRATS/anat/sub-A362_ses-BRATS_ce_T1w.nii.gz,sub-A362/ses-BRATS/anat/sub-A362_ses-BRATS_T1w.nii.gz,sub-A362/ses-BRATS/anat/sub-A362_ses-BRATS_T2w.nii.gz,sub-A362/ses-BRATS/anat/sub-A362_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A362/anat/healthygmm.nii.gz
sub-A363/ses-BRATS/anat/sub-A363_ses-BRATS_ce_T1w.nii.gz,sub-A363/ses-BRATS/anat/sub-A363_ses-BRATS_T1w.nii.gz,sub-A363/ses-BRATS/anat/sub-A363_ses-BRATS_T2w.nii.gz,sub-A363/ses-BRATS/anat/sub-A363_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A363/anat/healthygmm.nii.gz
sub-A364/ses-BRATS/anat/sub-A364_ses-BRATS_ce_T1w.nii.gz,sub-A364/ses-BRATS/anat/sub-A364_ses-BRATS_T1w.nii.gz,sub-A364/ses-BRATS/anat/sub-A364_ses-BRATS_T2w.nii.gz,sub-A364/ses-BRATS/anat/sub-A364_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A364/anat/healthygmm.nii.gz
sub-A365/ses-BRATS/anat/sub-A365_ses-BRATS_ce_T1w.nii.gz,sub-A365/ses-BRATS/anat/sub-A365_ses-BRATS_T1w.nii.gz,sub-A365/ses-BRATS/anat/sub-A365_ses-BRATS_T2w.nii.gz,sub-A365/ses-BRATS/anat/sub-A365_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A365/anat/healthygmm.nii.gz
sub-A366/ses-BRATS/anat/sub-A366_ses-BRATS_ce_T1w.nii.gz,sub-A366/ses-BRATS/anat/sub-A366_ses-BRATS_T1w.nii.gz,sub-A366/ses-BRATS/anat/sub-A366_ses-BRATS_T2w.nii.gz,sub-A366/ses-BRATS/anat/sub-A366_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A366/anat/healthygmm.nii.gz
sub-A367/ses-BRATS/anat/sub-A367_ses-BRATS_ce_T1w.nii.gz,sub-A367/ses-BRATS/anat/sub-A367_ses-BRATS_T1w.nii.gz,sub-A367/ses-BRATS/anat/sub-A367_ses-BRATS_T2w.nii.gz,sub-A367/ses-BRATS/anat/sub-A367_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A367/anat/healthygmm.nii.gz
sub-A368/ses-BRATS/anat/sub-A368_ses-BRATS_ce_T1w.nii.gz,sub-A368/ses-BRATS/anat/sub-A368_ses-BRATS_T1w.nii.gz,sub-A368/ses-BRATS/anat/sub-A368_ses-BRATS_T2w.nii.gz,sub-A368/ses-BRATS/anat/sub-A368_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A368/anat/healthygmm.nii.gz
sub-A369/ses-BRATS/anat/sub-A369_ses-BRATS_ce_T1w.nii.gz,sub-A369/ses-BRATS/anat/sub-A369_ses-BRATS_T1w.nii.gz,sub-A369/ses-BRATS/anat/sub-A369_ses-BRATS_T2w.nii.gz,sub-A369/ses-BRATS/anat/sub-A369_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A369/anat/healthygmm.nii.gz
sub-A370/ses-BRATS/anat/sub-A370_ses-BRATS_ce_T1w.nii.gz,sub-A370/ses-BRATS/anat/sub-A370_ses-BRATS_T1w.nii.gz,sub-A370/ses-BRATS/anat/sub-A370_ses-BRATS_T2w.nii.gz,sub-A370/ses-BRATS/anat/sub-A370_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A370/anat/healthygmm.nii.gz
sub-A371/ses-BRATS/anat/sub-A371_ses-BRATS_ce_T1w.nii.gz,sub-A371/ses-BRATS/anat/sub-A371_ses-BRATS_T1w.nii.gz,sub-A371/ses-BRATS/anat/sub-A371_ses-BRATS_T2w.nii.gz,sub-A371/ses-BRATS/anat/sub-A371_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A371/anat/healthygmm.nii.gz
sub-A372/ses-BRATS/anat/sub-A372_ses-BRATS_ce_T1w.nii.gz,sub-A372/ses-BRATS/anat/sub-A372_ses-BRATS_T1w.nii.gz,sub-A372/ses-BRATS/anat/sub-A372_ses-BRATS_T2w.nii.gz,sub-A372/ses-BRATS/anat/sub-A372_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A372/anat/healthygmm.nii.gz
sub-A373/ses-BRATS/anat/sub-A373_ses-BRATS_ce_T1w.nii.gz,sub-A373/ses-BRATS/anat/sub-A373_ses-BRATS_T1w.nii.gz,sub-A373/ses-BRATS/anat/sub-A373_ses-BRATS_T2w.nii.gz,sub-A373/ses-BRATS/anat/sub-A373_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A373/anat/healthygmm.nii.gz
sub-A374/ses-BRATS/anat/sub-A374_ses-BRATS_ce_T1w.nii.gz,sub-A374/ses-BRATS/anat/sub-A374_ses-BRATS_T1w.nii.gz,sub-A374/ses-BRATS/anat/sub-A374_ses-BRATS_T2w.nii.gz,sub-A374/ses-BRATS/anat/sub-A374_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A374/anat/healthygmm.nii.gz
sub-A375/ses-BRATS/anat/sub-A375_ses-BRATS_ce_T1w.nii.gz,sub-A375/ses-BRATS/anat/sub-A375_ses-BRATS_T1w.nii.gz,sub-A375/ses-BRATS/anat/sub-A375_ses-BRATS_T2w.nii.gz,sub-A375/ses-BRATS/anat/sub-A375_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A375/anat/healthygmm.nii.gz
sub-A376/ses-BRATS/anat/sub-A376_ses-BRATS_ce_T1w.nii.gz,sub-A376/ses-BRATS/anat/sub-A376_ses-BRATS_T1w.nii.gz,sub-A376/ses-BRATS/anat/sub-A376_ses-BRATS_T2w.nii.gz,sub-A376/ses-BRATS/anat/sub-A376_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A376/anat/healthygmm.nii.gz
sub-A377/ses-BRATS/anat/sub-A377_ses-BRATS_ce_T1w.nii.gz,sub-A377/ses-BRATS/anat/sub-A377_ses-BRATS_T1w.nii.gz,sub-A377/ses-BRATS/anat/sub-A377_ses-BRATS_T2w.nii.gz,sub-A377/ses-BRATS/anat/sub-A377_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A377/anat/healthygmm.nii.gz
sub-A378/ses-BRATS/anat/sub-A378_ses-BRATS_ce_T1w.nii.gz,sub-A378/ses-BRATS/anat/sub-A378_ses-BRATS_T1w.nii.gz,sub-A378/ses-BRATS/anat/sub-A378_ses-BRATS_T2w.nii.gz,sub-A378/ses-BRATS/anat/sub-A378_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A378/anat/healthygmm.nii.gz
sub-A379/ses-BRATS/anat/sub-A379_ses-BRATS_ce_T1w.nii.gz,sub-A379/ses-BRATS/anat/sub-A379_ses-BRATS_T1w.nii.gz,sub-A379/ses-BRATS/anat/sub-A379_ses-BRATS_T2w.nii.gz,sub-A379/ses-BRATS/anat/sub-A379_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A379/anat/healthygmm.nii.gz
sub-A380/ses-BRATS/anat/sub-A380_ses-BRATS_ce_T1w.nii.gz,sub-A380/ses-BRATS/anat/sub-A380_ses-BRATS_T1w.nii.gz,sub-A380/ses-BRATS/anat/sub-A380_ses-BRATS_T2w.nii.gz,sub-A380/ses-BRATS/anat/sub-A380_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A380/anat/healthygmm.nii.gz
sub-A381/ses-BRATS/anat/sub-A381_ses-BRATS_ce_T1w.nii.gz,sub-A381/ses-BRATS/anat/sub-A381_ses-BRATS_T1w.nii.gz,sub-A381/ses-BRATS/anat/sub-A381_ses-BRATS_T2w.nii.gz,sub-A381/ses-BRATS/anat/sub-A381_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A381/anat/healthygmm.nii.gz
sub-A382/ses-BRATS/anat/sub-A382_ses-BRATS_ce_T1w.nii.gz,sub-A382/ses-BRATS/anat/sub-A382_ses-BRATS_T1w.nii.gz,sub-A382/ses-BRATS/anat/sub-A382_ses-BRATS_T2w.nii.gz,sub-A382/ses-BRATS/anat/sub-A382_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A382/anat/healthygmm.nii.gz
sub-A383/ses-BRATS/anat/sub-A383_ses-BRATS_ce_T1w.nii.gz,sub-A383/ses-BRATS/anat/sub-A383_ses-BRATS_T1w.nii.gz,sub-A383/ses-BRATS/anat/sub-A383_ses-BRATS_T2w.nii.gz,sub-A383/ses-BRATS/anat/sub-A383_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A383/anat/healthygmm.nii.gz
sub-A384/ses-BRATS/anat/sub-A384_ses-BRATS_ce_T1w.nii.gz,sub-A384/ses-BRATS/anat/sub-A384_ses-BRATS_T1w.nii.gz,sub-A384/ses-BRATS/anat/sub-A384_ses-BRATS_T2w.nii.gz,sub-A384/ses-BRATS/anat/sub-A384_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A384/anat/healthygmm.nii.gz
sub-A385/ses-BRATS/anat/sub-A385_ses-BRATS_ce_T1w.nii.gz,sub-A385/ses-BRATS/anat/sub-A385_ses-BRATS_T1w.nii.gz,sub-A385/ses-BRATS/anat/sub-A385_ses-BRATS_T2w.nii.gz,sub-A385/ses-BRATS/anat/sub-A385_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A385/anat/healthygmm.nii.gz
sub-A386/ses-BRATS/anat/sub-A386_ses-BRATS_ce_T1w.nii.gz,sub-A386/ses-BRATS/anat/sub-A386_ses-BRATS_T1w.nii.gz,sub-A386/ses-BRATS/anat/sub-A386_ses-BRATS_T2w.nii.gz,sub-A386/ses-BRATS/anat/sub-A386_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A386/anat/healthygmm.nii.gz
sub-A387/ses-BRATS/anat/sub-A387_ses-BRATS_ce_T1w.nii.gz,sub-A387/ses-BRATS/anat/sub-A387_ses-BRATS_T1w.nii.gz,sub-A387/ses-BRATS/anat/sub-A387_ses-BRATS_T2w.nii.gz,sub-A387/ses-BRATS/anat/sub-A387_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A387/anat/healthygmm.nii.gz
sub-A388/ses-BRATS/anat/sub-A388_ses-BRATS_ce_T1w.nii.gz,sub-A388/ses-BRATS/anat/sub-A388_ses-BRATS_T1w.nii.gz,sub-A388/ses-BRATS/anat/sub-A388_ses-BRATS_T2w.nii.gz,sub-A388/ses-BRATS/anat/sub-A388_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A388/anat/healthygmm.nii.gz
sub-A389/ses-BRATS/anat/sub-A389_ses-BRATS_ce_T1w.nii.gz,sub-A389/ses-BRATS/anat/sub-A389_ses-BRATS_T1w.nii.gz,sub-A389/ses-BRATS/anat/sub-A389_ses-BRATS_T2w.nii.gz,sub-A389/ses-BRATS/anat/sub-A389_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A389/anat/healthygmm.nii.gz
sub-A390/ses-BRATS/anat/sub-A390_ses-BRATS_ce_T1w.nii.gz,sub-A390/ses-BRATS/anat/sub-A390_ses-BRATS_T1w.nii.gz,sub-A390/ses-BRATS/anat/sub-A390_ses-BRATS_T2w.nii.gz,sub-A390/ses-BRATS/anat/sub-A390_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A390/anat/healthygmm.nii.gz
sub-A391/ses-BRATS/anat/sub-A391_ses-BRATS_ce_T1w.nii.gz,sub-A391/ses-BRATS/anat/sub-A391_ses-BRATS_T1w.nii.gz,sub-A391/ses-BRATS/anat/sub-A391_ses-BRATS_T2w.nii.gz,sub-A391/ses-BRATS/anat/sub-A391_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A391/anat/healthygmm.nii.gz
sub-A392/ses-BRATS/anat/sub-A392_ses-BRATS_ce_T1w.nii.gz,sub-A392/ses-BRATS/anat/sub-A392_ses-BRATS_T1w.nii.gz,sub-A392/ses-BRATS/anat/sub-A392_ses-BRATS_T2w.nii.gz,sub-A392/ses-BRATS/anat/sub-A392_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A392/anat/healthygmm.nii.gz
sub-A393/ses-BRATS/anat/sub-A393_ses-BRATS_ce_T1w.nii.gz,sub-A393/ses-BRATS/anat/sub-A393_ses-BRATS_T1w.nii.gz,sub-A393/ses-BRATS/anat/sub-A393_ses-BRATS_T2w.nii.gz,sub-A393/ses-BRATS/anat/sub-A393_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A393/anat/healthygmm.nii.gz
sub-A394/ses-BRATS/anat/sub-A394_ses-BRATS_ce_T1w.nii.gz,sub-A394/ses-BRATS/anat/sub-A394_ses-BRATS_T1w.nii.gz,sub-A394/ses-BRATS/anat/sub-A394_ses-BRATS_T2w.nii.gz,sub-A394/ses-BRATS/anat/sub-A394_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A394/anat/healthygmm.nii.gz
sub-A395/ses-BRATS/anat/sub-A395_ses-BRATS_ce_T1w.nii.gz,sub-A395/ses-BRATS/anat/sub-A395_ses-BRATS_T1w.nii.gz,sub-A395/ses-BRATS/anat/sub-A395_ses-BRATS_T2w.nii.gz,sub-A395/ses-BRATS/anat/sub-A395_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A395/anat/healthygmm.nii.gz
sub-A396/ses-BRATS/anat/sub-A396_ses-BRATS_ce_T1w.nii.gz,sub-A396/ses-BRATS/anat/sub-A396_ses-BRATS_T1w.nii.gz,sub-A396/ses-BRATS/anat/sub-A396_ses-BRATS_T2w.nii.gz,sub-A396/ses-BRATS/anat/sub-A396_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A396/anat/healthygmm.nii.gz
sub-A397/ses-BRATS/anat/sub-A397_ses-BRATS_ce_T1w.nii.gz,sub-A397/ses-BRATS/anat/sub-A397_ses-BRATS_T1w.nii.gz,sub-A397/ses-BRATS/anat/sub-A397_ses-BRATS_T2w.nii.gz,sub-A397/ses-BRATS/anat/sub-A397_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A397/anat/healthygmm.nii.gz
sub-A398/ses-BRATS/anat/sub-A398_ses-BRATS_ce_T1w.nii.gz,sub-A398/ses-BRATS/anat/sub-A398_ses-BRATS_T1w.nii.gz,sub-A398/ses-BRATS/anat/sub-A398_ses-BRATS_T2w.nii.gz,sub-A398/ses-BRATS/anat/sub-A398_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A398/anat/healthygmm.nii.gz
sub-A399/ses-BRATS/anat/sub-A399_ses-BRATS_ce_T1w.nii.gz,sub-A399/ses-BRATS/anat/sub-A399_ses-BRATS_T1w.nii.gz,sub-A399/ses-BRATS/anat/sub-A399_ses-BRATS_T2w.nii.gz,sub-A399/ses-BRATS/anat/sub-A399_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A399/anat/healthygmm.nii.gz
sub-A400/ses-BRATS/anat/sub-A400_ses-BRATS_ce_T1w.nii.gz,sub-A400/ses-BRATS/anat/sub-A400_ses-BRATS_T1w.nii.gz,sub-A400/ses-BRATS/anat/sub-A400_ses-BRATS_T2w.nii.gz,sub-A400/ses-BRATS/anat/sub-A400_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A400/anat/healthygmm.nii.gz
sub-A401/ses-BRATS/anat/sub-A401_ses-BRATS_ce_T1w.nii.gz,sub-A401/ses-BRATS/anat/sub-A401_ses-BRATS_T1w.nii.gz,sub-A401/ses-BRATS/anat/sub-A401_ses-BRATS_T2w.nii.gz,sub-A401/ses-BRATS/anat/sub-A401_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A401/anat/healthygmm.nii.gz
sub-A402/ses-BRATS/anat/sub-A402_ses-BRATS_ce_T1w.nii.gz,sub-A402/ses-BRATS/anat/sub-A402_ses-BRATS_T1w.nii.gz,sub-A402/ses-BRATS/anat/sub-A402_ses-BRATS_T2w.nii.gz,sub-A402/ses-BRATS/anat/sub-A402_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A402/anat/healthygmm.nii.gz
sub-A403/ses-BRATS/anat/sub-A403_ses-BRATS_ce_T1w.nii.gz,sub-A403/ses-BRATS/anat/sub-A403_ses-BRATS_T1w.nii.gz,sub-A403/ses-BRATS/anat/sub-A403_ses-BRATS_T2w.nii.gz,sub-A403/ses-BRATS/anat/sub-A403_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A403/anat/healthygmm.nii.gz
sub-A404/ses-BRATS/anat/sub-A404_ses-BRATS_ce_T1w.nii.gz,sub-A404/ses-BRATS/anat/sub-A404_ses-BRATS_T1w.nii.gz,sub-A404/ses-BRATS/anat/sub-A404_ses-BRATS_T2w.nii.gz,sub-A404/ses-BRATS/anat/sub-A404_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A404/anat/healthygmm.nii.gz
sub-A405/ses-BRATS/anat/sub-A405_ses-BRATS_ce_T1w.nii.gz,sub-A405/ses-BRATS/anat/sub-A405_ses-BRATS_T1w.nii.gz,sub-A405/ses-BRATS/anat/sub-A405_ses-BRATS_T2w.nii.gz,sub-A405/ses-BRATS/anat/sub-A405_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A405/anat/healthygmm.nii.gz
sub-A406/ses-BRATS/anat/sub-A406_ses-BRATS_ce_T1w.nii.gz,sub-A406/ses-BRATS/anat/sub-A406_ses-BRATS_T1w.nii.gz,sub-A406/ses-BRATS/anat/sub-A406_ses-BRATS_T2w.nii.gz,sub-A406/ses-BRATS/anat/sub-A406_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A406/anat/healthygmm.nii.gz
sub-A407/ses-BRATS/anat/sub-A407_ses-BRATS_ce_T1w.nii.gz,sub-A407/ses-BRATS/anat/sub-A407_ses-BRATS_T1w.nii.gz,sub-A407/ses-BRATS/anat/sub-A407_ses-BRATS_T2w.nii.gz,sub-A407/ses-BRATS/anat/sub-A407_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A407/anat/healthygmm.nii.gz
sub-A408/ses-BRATS/anat/sub-A408_ses-BRATS_ce_T1w.nii.gz,sub-A408/ses-BRATS/anat/sub-A408_ses-BRATS_T1w.nii.gz,sub-A408/ses-BRATS/anat/sub-A408_ses-BRATS_T2w.nii.gz,sub-A408/ses-BRATS/anat/sub-A408_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A408/anat/healthygmm.nii.gz
sub-A409/ses-BRATS/anat/sub-A409_ses-BRATS_ce_T1w.nii.gz,sub-A409/ses-BRATS/anat/sub-A409_ses-BRATS_T1w.nii.gz,sub-A409/ses-BRATS/anat/sub-A409_ses-BRATS_T2w.nii.gz,sub-A409/ses-BRATS/anat/sub-A409_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A409/anat/healthygmm.nii.gz
sub-A410/ses-BRATS/anat/sub-A410_ses-BRATS_ce_T1w.nii.gz,sub-A410/ses-BRATS/anat/sub-A410_ses-BRATS_T1w.nii.gz,sub-A410/ses-BRATS/anat/sub-A410_ses-BRATS_T2w.nii.gz,sub-A410/ses-BRATS/anat/sub-A410_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A410/anat/healthygmm.nii.gz
sub-A411/ses-BRATS/anat/sub-A411_ses-BRATS_ce_T1w.nii.gz,sub-A411/ses-BRATS/anat/sub-A411_ses-BRATS_T1w.nii.gz,sub-A411/ses-BRATS/anat/sub-A411_ses-BRATS_T2w.nii.gz,sub-A411/ses-BRATS/anat/sub-A411_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A411/anat/healthygmm.nii.gz
sub-A412/ses-BRATS/anat/sub-A412_ses-BRATS_ce_T1w.nii.gz,sub-A412/ses-BRATS/anat/sub-A412_ses-BRATS_T1w.nii.gz,sub-A412/ses-BRATS/anat/sub-A412_ses-BRATS_T2w.nii.gz,sub-A412/ses-BRATS/anat/sub-A412_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A412/anat/healthygmm.nii.gz
sub-A413/ses-BRATS/anat/sub-A413_ses-BRATS_ce_T1w.nii.gz,sub-A413/ses-BRATS/anat/sub-A413_ses-BRATS_T1w.nii.gz,sub-A413/ses-BRATS/anat/sub-A413_ses-BRATS_T2w.nii.gz,sub-A413/ses-BRATS/anat/sub-A413_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A413/anat/healthygmm.nii.gz
sub-A414/ses-BRATS/anat/sub-A414_ses-BRATS_ce_T1w.nii.gz,sub-A414/ses-BRATS/anat/sub-A414_ses-BRATS_T1w.nii.gz,sub-A414/ses-BRATS/anat/sub-A414_ses-BRATS_T2w.nii.gz,sub-A414/ses-BRATS/anat/sub-A414_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A414/anat/healthygmm.nii.gz
sub-A415/ses-BRATS/anat/sub-A415_ses-BRATS_ce_T1w.nii.gz,sub-A415/ses-BRATS/anat/sub-A415_ses-BRATS_T1w.nii.gz,sub-A415/ses-BRATS/anat/sub-A415_ses-BRATS_T2w.nii.gz,sub-A415/ses-BRATS/anat/sub-A415_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A415/anat/healthygmm.nii.gz
sub-A416/ses-BRATS/anat/sub-A416_ses-BRATS_ce_T1w.nii.gz,sub-A416/ses-BRATS/anat/sub-A416_ses-BRATS_T1w.nii.gz,sub-A416/ses-BRATS/anat/sub-A416_ses-BRATS_T2w.nii.gz,sub-A416/ses-BRATS/anat/sub-A416_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A416/anat/healthygmm.nii.gz
sub-A417/ses-BRATS/anat/sub-A417_ses-BRATS_ce_T1w.nii.gz,sub-A417/ses-BRATS/anat/sub-A417_ses-BRATS_T1w.nii.gz,sub-A417/ses-BRATS/anat/sub-A417_ses-BRATS_T2w.nii.gz,sub-A417/ses-BRATS/anat/sub-A417_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A417/anat/healthygmm.nii.gz
sub-A418/ses-BRATS/anat/sub-A418_ses-BRATS_ce_T1w.nii.gz,sub-A418/ses-BRATS/anat/sub-A418_ses-BRATS_T1w.nii.gz,sub-A418/ses-BRATS/anat/sub-A418_ses-BRATS_T2w.nii.gz,sub-A418/ses-BRATS/anat/sub-A418_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A418/anat/healthygmm.nii.gz
sub-A419/ses-BRATS/anat/sub-A419_ses-BRATS_ce_T1w.nii.gz,sub-A419/ses-BRATS/anat/sub-A419_ses-BRATS_T1w.nii.gz,sub-A419/ses-BRATS/anat/sub-A419_ses-BRATS_T2w.nii.gz,sub-A419/ses-BRATS/anat/sub-A419_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A419/anat/healthygmm.nii.gz
sub-A420/ses-BRATS/anat/sub-A420_ses-BRATS_ce_T1w.nii.gz,sub-A420/ses-BRATS/anat/sub-A420_ses-BRATS_T1w.nii.gz,sub-A420/ses-BRATS/anat/sub-A420_ses-BRATS_T2w.nii.gz,sub-A420/ses-BRATS/anat/sub-A420_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A420/anat/healthygmm.nii.gz
